"respID","obsID","alt","choice","price","fuelEconomy","accelTime","powertrain","group"
23,222,1,1,20,25,7,"gas","A"
23,222,2,0,25,20,7,"gas","A"
23,222,3,0,25,25,7,"elec","A"
23,223,1,0,25,20,6,"elec","A"
23,223,2,1,20,30,7,"gas","A"
23,223,3,0,25,20,7,"elec","A"
23,224,1,1,15,25,6,"elec","A"
23,224,2,0,25,20,6,"elec","A"
23,224,3,0,25,30,6,"gas","A"
23,225,1,1,15,25,8,"gas","A"
23,225,2,0,15,30,8,"gas","A"
23,225,3,0,25,25,6,"gas","A"
23,226,1,1,15,20,8,"elec","A"
23,226,2,0,15,25,6,"elec","A"
23,226,3,0,25,25,6,"gas","A"
23,227,1,1,20,25,7,"gas","A"
23,227,2,0,20,30,8,"gas","A"
23,227,3,0,15,30,6,"elec","A"
23,228,1,1,15,20,6,"elec","A"
23,228,2,0,25,20,8,"gas","A"
23,228,3,0,15,25,8,"elec","A"
23,229,1,1,15,20,7,"gas","A"
23,229,2,0,25,20,6,"gas","A"
23,229,3,0,20,25,6,"gas","A"
23,230,1,1,15,30,6,"gas","A"
23,230,2,0,20,30,8,"elec","A"
23,230,3,0,20,30,8,"gas","A"
24,231,1,0,20,30,6,"gas","A"
24,231,2,1,15,30,6,"gas","A"
24,231,3,0,20,25,8,"gas","A"
24,232,1,0,20,25,7,"gas","A"
24,232,2,0,15,20,7,"elec","A"
24,232,3,1,15,30,8,"gas","A"
24,233,1,0,25,20,7,"gas","A"
24,233,2,1,15,30,6,"gas","A"
24,233,3,0,15,30,7,"elec","A"
24,234,1,0,25,20,8,"gas","A"
24,234,2,1,20,20,7,"gas","A"
24,234,3,0,25,30,6,"gas","A"
24,235,1,1,20,25,7,"gas","A"
24,235,2,0,25,25,6,"elec","A"
24,235,3,0,25,25,8,"elec","A"
24,236,1,0,20,25,8,"elec","A"
24,236,2,0,25,30,7,"elec","A"
24,236,3,1,20,25,6,"elec","A"
24,237,1,1,15,20,7,"gas","A"
24,237,2,0,15,25,8,"elec","A"
24,237,3,0,15,20,8,"elec","A"
24,238,1,0,25,25,8,"gas","A"
24,238,2,0,20,30,8,"elec","A"
24,238,3,1,15,20,6,"gas","A"
24,239,1,0,25,30,8,"gas","A"
24,239,2,0,15,30,8,"elec","A"
24,239,3,1,15,25,7,"elec","A"
24,240,1,0,20,20,7,"elec","A"
24,240,2,0,25,30,8,"elec","A"
24,240,3,1,25,30,8,"gas","A"
25,241,1,1,15,25,7,"gas","A"
25,241,2,0,25,25,8,"gas","A"
25,241,3,0,20,20,8,"elec","A"
25,242,1,0,25,20,8,"gas","A"
25,242,2,0,20,20,8,"elec","A"
25,242,3,1,15,30,8,"gas","A"
25,243,1,0,15,20,7,"elec","A"
25,243,2,1,15,20,8,"gas","A"
25,243,3,0,25,25,7,"elec","A"
25,244,1,0,25,20,8,"gas","A"
25,244,2,0,15,30,8,"elec","A"
25,244,3,1,15,25,8,"gas","A"
25,245,1,1,20,30,8,"gas","A"
25,245,2,0,20,20,7,"gas","A"
25,245,3,0,20,30,7,"elec","A"
25,246,1,0,20,20,7,"gas","A"
25,246,2,1,15,30,6,"elec","A"
25,246,3,0,15,20,6,"elec","A"
25,247,1,0,15,25,8,"gas","A"
25,247,2,0,25,30,7,"elec","A"
25,247,3,1,20,30,7,"gas","A"
25,248,1,0,25,20,8,"elec","A"
25,248,2,1,15,25,6,"gas","A"
25,248,3,0,25,25,6,"gas","A"
25,249,1,1,20,25,7,"gas","A"
25,249,2,0,20,20,6,"elec","A"
25,249,3,0,25,25,8,"gas","A"
25,250,1,1,15,30,8,"elec","A"
25,250,2,0,20,20,6,"elec","A"
25,250,3,0,20,25,7,"elec","A"
26,251,1,0,20,20,8,"gas","A"
26,251,2,0,15,25,7,"elec","A"
26,251,3,1,15,30,6,"gas","A"
26,252,1,0,25,30,8,"gas","A"
26,252,2,1,25,25,8,"gas","A"
26,252,3,0,25,30,6,"elec","A"
26,253,1,0,15,20,7,"elec","A"
26,253,2,0,20,20,6,"gas","A"
26,253,3,1,20,30,8,"gas","A"
26,254,1,1,15,25,8,"gas","A"
26,254,2,0,15,20,6,"elec","A"
26,254,3,0,20,30,7,"elec","A"
26,255,1,0,15,30,8,"elec","A"
26,255,2,0,15,25,8,"elec","A"
26,255,3,1,20,20,8,"gas","A"
26,256,1,1,15,25,6,"gas","A"
26,256,2,0,20,25,6,"elec","A"
26,256,3,0,25,30,6,"elec","A"
26,257,1,0,25,30,6,"elec","A"
26,257,2,1,15,20,8,"gas","A"
26,257,3,0,25,25,7,"elec","A"
26,258,1,1,15,30,7,"elec","A"
26,258,2,0,20,20,7,"gas","A"
26,258,3,0,20,30,7,"elec","A"
26,259,1,0,25,25,8,"gas","A"
26,259,2,1,20,25,6,"elec","A"
26,259,3,0,25,25,7,"gas","A"
26,260,1,0,25,25,6,"elec","A"
26,260,2,0,20,25,8,"elec","A"
26,260,3,1,15,30,8,"gas","A"
27,261,1,0,15,20,7,"elec","A"
27,261,2,1,15,30,6,"elec","A"
27,261,3,0,25,20,7,"elec","A"
27,262,1,1,20,30,8,"gas","A"
27,262,2,0,20,25,7,"gas","A"
27,262,3,0,25,25,6,"elec","A"
27,263,1,1,20,25,8,"gas","A"
27,263,2,0,20,20,8,"elec","A"
27,263,3,0,20,25,7,"elec","A"
27,264,1,1,15,20,7,"gas","A"
27,264,2,0,20,20,8,"elec","A"
27,264,3,0,20,30,7,"elec","A"
27,265,1,0,25,25,6,"elec","A"
27,265,2,0,25,30,7,"elec","A"
27,265,3,1,25,20,8,"gas","A"
27,266,1,0,25,25,8,"gas","A"
27,266,2,1,25,30,7,"elec","A"
27,266,3,0,25,20,8,"elec","A"
27,267,1,1,20,25,6,"gas","A"
27,267,2,0,25,20,8,"elec","A"
27,267,3,0,20,30,7,"elec","A"
27,268,1,0,25,30,8,"elec","A"
27,268,2,0,25,20,7,"elec","A"
27,268,3,1,25,25,8,"gas","A"
27,269,1,1,20,20,6,"elec","A"
27,269,2,0,25,30,6,"gas","A"
27,269,3,0,25,20,6,"gas","A"
27,270,1,0,15,30,6,"elec","A"
27,270,2,1,15,20,8,"gas","A"
27,270,3,0,20,25,8,"elec","A"
28,271,1,0,15,30,7,"elec","A"
28,271,2,1,15,30,6,"elec","A"
28,271,3,0,20,30,8,"elec","A"
28,272,1,1,15,20,6,"elec","A"
28,272,2,0,20,20,8,"elec","A"
28,272,3,0,20,30,6,"elec","A"
28,273,1,1,15,20,8,"gas","A"
28,273,2,0,15,30,6,"elec","A"
28,273,3,0,25,20,7,"elec","A"
28,274,1,0,25,30,7,"gas","A"
28,274,2,1,15,30,7,"gas","A"
28,274,3,0,15,20,6,"elec","A"
28,275,1,0,20,30,8,"elec","A"
28,275,2,0,20,30,6,"elec","A"
28,275,3,1,15,25,6,"elec","A"
28,276,1,1,20,30,7,"gas","A"
28,276,2,0,25,30,8,"elec","A"
28,276,3,0,25,25,7,"gas","A"
28,277,1,0,25,25,8,"elec","A"
28,277,2,1,20,20,7,"elec","A"
28,277,3,0,25,30,8,"elec","A"
28,278,1,0,15,25,8,"elec","A"
28,278,2,1,15,30,6,"gas","A"
28,278,3,0,25,30,7,"gas","A"
28,279,1,1,15,30,8,"elec","A"
28,279,2,0,25,20,7,"elec","A"
28,279,3,0,20,25,6,"gas","A"
28,280,1,0,25,20,6,"gas","A"
28,280,2,1,15,30,6,"gas","A"
28,280,3,0,20,20,7,"gas","A"
29,281,1,0,20,20,7,"gas","A"
29,281,2,0,20,20,6,"elec","A"
29,281,3,1,20,30,7,"gas","A"
29,282,1,1,20,20,7,"gas","A"
29,282,2,0,20,25,8,"elec","A"
29,282,3,0,25,20,6,"gas","A"
29,283,1,1,15,20,8,"gas","A"
29,283,2,0,20,30,6,"elec","A"
29,283,3,0,20,25,8,"gas","A"
29,284,1,0,25,25,6,"gas","A"
29,284,2,0,20,20,6,"elec","A"
29,284,3,1,15,20,6,"gas","A"
29,285,1,0,25,30,7,"elec","A"
29,285,2,0,20,20,8,"elec","A"
29,285,3,1,15,20,6,"elec","A"
29,286,1,0,25,25,7,"gas","A"
29,286,2,0,25,20,8,"gas","A"
29,286,3,1,15,20,8,"gas","A"
29,287,1,0,20,25,8,"gas","A"
29,287,2,1,15,25,6,"gas","A"
29,287,3,0,15,20,8,"elec","A"
29,288,1,1,15,20,6,"elec","A"
29,288,2,0,25,20,8,"gas","A"
29,288,3,0,25,20,8,"elec","A"
29,289,1,1,15,30,6,"elec","A"
29,289,2,0,25,25,6,"gas","A"
29,289,3,0,20,20,7,"gas","A"
29,290,1,0,25,30,6,"elec","A"
29,290,2,1,15,30,8,"elec","A"
29,290,3,0,20,20,8,"elec","A"
30,291,1,1,15,30,7,"gas","A"
30,291,2,0,25,20,7,"gas","A"
30,291,3,0,25,20,8,"elec","A"
30,292,1,0,25,20,8,"elec","A"
30,292,2,0,15,25,6,"elec","A"
30,292,3,1,20,20,8,"gas","A"
30,293,1,0,20,30,6,"elec","A"
30,293,2,0,15,30,8,"elec","A"
30,293,3,1,15,25,7,"elec","A"
30,294,1,0,20,25,8,"elec","A"
30,294,2,0,20,20,6,"elec","A"
30,294,3,1,15,25,6,"gas","A"
30,295,1,1,15,30,8,"gas","A"
30,295,2,0,25,20,6,"elec","A"
30,295,3,0,25,25,8,"gas","A"
30,296,1,0,25,25,6,"elec","A"
30,296,2,0,25,20,8,"gas","A"
30,296,3,1,20,25,6,"gas","A"
30,297,1,0,20,25,8,"elec","A"
30,297,2,0,15,25,8,"elec","A"
30,297,3,1,15,30,6,"elec","A"
30,298,1,0,25,20,7,"gas","A"
30,298,2,1,20,20,8,"gas","A"
30,298,3,0,25,25,7,"gas","A"
30,299,1,1,15,20,8,"gas","A"
30,299,2,0,15,30,6,"elec","A"
30,299,3,0,15,20,7,"elec","A"
30,300,1,1,15,25,8,"gas","A"
30,300,2,0,25,20,6,"gas","A"
30,300,3,0,25,30,7,"gas","A"
31,301,1,1,20,20,6,"gas","A"
31,301,2,0,20,20,8,"gas","A"
31,301,3,0,20,30,7,"elec","A"
31,302,1,1,15,30,8,"elec","A"
31,302,2,0,25,20,7,"gas","A"
31,302,3,0,20,25,6,"gas","A"
31,303,1,1,15,20,6,"elec","A"
31,303,2,0,25,20,7,"elec","A"
31,303,3,0,25,20,6,"gas","A"
31,304,1,0,20,30,8,"elec","A"
31,304,2,0,25,30,7,"gas","A"
31,304,3,1,20,30,7,"gas","A"
31,305,1,0,15,20,8,"elec","A"
31,305,2,1,15,20,8,"gas","A"
31,305,3,0,25,30,8,"gas","A"
31,306,1,0,25,25,8,"elec","A"
31,306,2,1,25,20,6,"gas","A"
31,306,3,0,25,25,6,"elec","A"
31,307,1,1,15,25,8,"elec","A"
31,307,2,0,25,30,7,"elec","A"
31,307,3,0,25,20,8,"gas","A"
31,308,1,0,25,25,8,"gas","A"
31,308,2,1,15,25,6,"gas","A"
31,308,3,0,15,30,7,"gas","A"
31,309,1,0,25,30,8,"gas","A"
31,309,2,0,25,30,7,"elec","A"
31,309,3,1,15,20,8,"elec","A"
31,310,1,0,20,25,8,"gas","A"
31,310,2,1,15,30,7,"gas","A"
31,310,3,0,20,30,8,"elec","A"
32,311,1,1,15,25,6,"gas","A"
32,311,2,0,20,20,6,"gas","A"
32,311,3,0,25,20,8,"elec","A"
32,312,1,0,20,30,8,"elec","A"
32,312,2,1,20,30,8,"gas","A"
32,312,3,0,25,30,6,"elec","A"
32,313,1,1,15,30,6,"gas","A"
32,313,2,0,20,20,7,"elec","A"
32,313,3,0,20,25,6,"elec","A"
32,314,1,1,15,25,7,"elec","A"
32,314,2,0,15,25,8,"elec","A"
32,314,3,0,15,20,8,"elec","A"
32,315,1,1,20,25,6,"gas","A"
32,315,2,0,15,20,7,"elec","A"
32,315,3,0,25,25,7,"gas","A"
32,316,1,0,20,25,8,"elec","A"
32,316,2,0,25,20,8,"gas","A"
32,316,3,1,15,30,8,"elec","A"
32,317,1,1,15,20,7,"gas","A"
32,317,2,0,20,25,7,"elec","A"
32,317,3,0,20,30,7,"gas","A"
32,318,1,1,15,20,8,"gas","A"
32,318,2,0,25,30,7,"gas","A"
32,318,3,0,25,25,6,"gas","A"
32,319,1,0,25,30,7,"elec","A"
32,319,2,0,25,30,8,"gas","A"
32,319,3,1,15,20,8,"gas","A"
32,320,1,1,15,20,6,"elec","A"
32,320,2,0,25,25,6,"gas","A"
32,320,3,0,20,25,7,"elec","A"
33,321,1,0,25,30,6,"gas","A"
33,321,2,0,25,25,6,"elec","A"
33,321,3,1,15,25,7,"gas","A"
33,322,1,0,20,20,7,"elec","A"
33,322,2,0,20,25,6,"elec","A"
33,322,3,1,15,20,6,"elec","A"
33,323,1,0,25,30,8,"gas","A"
33,323,2,0,25,20,8,"gas","A"
33,323,3,1,15,30,6,"gas","A"
33,324,1,1,20,30,6,"gas","A"
33,324,2,0,25,30,6,"elec","A"
33,324,3,0,15,25,7,"elec","A"
33,325,1,1,15,25,8,"gas","A"
33,325,2,0,25,30,8,"gas","A"
33,325,3,0,25,25,7,"gas","A"
33,326,1,0,25,20,7,"elec","A"
33,326,2,0,20,20,8,"elec","A"
33,326,3,1,25,25,7,"gas","A"
33,327,1,0,25,25,8,"elec","A"
33,327,2,0,25,20,8,"elec","A"
33,327,3,1,25,25,7,"gas","A"
33,328,1,1,20,25,7,"gas","A"
33,328,2,0,25,30,6,"gas","A"
33,328,3,0,20,20,7,"gas","A"
33,329,1,0,20,30,7,"elec","A"
33,329,2,0,20,25,7,"elec","A"
33,329,3,1,25,30,6,"gas","A"
33,330,1,0,20,20,7,"elec","A"
33,330,2,0,20,30,8,"gas","A"
33,330,3,1,15,30,8,"gas","A"
34,331,1,0,15,25,7,"elec","A"
34,331,2,1,15,25,7,"gas","A"
34,331,3,0,25,20,8,"gas","A"
34,332,1,0,25,20,6,"gas","A"
34,332,2,0,20,20,6,"elec","A"
34,332,3,1,20,25,8,"elec","A"
34,333,1,0,20,30,8,"elec","A"
34,333,2,1,20,25,8,"gas","A"
34,333,3,0,20,25,8,"elec","A"
34,334,1,1,20,30,6,"gas","A"
34,334,2,0,20,20,7,"elec","A"
34,334,3,0,20,25,6,"elec","A"
34,335,1,0,25,25,8,"elec","A"
34,335,2,0,25,20,8,"elec","A"
34,335,3,1,15,20,6,"gas","A"
34,336,1,1,15,20,8,"gas","A"
34,336,2,0,15,25,7,"elec","A"
34,336,3,0,20,25,6,"gas","A"
34,337,1,0,20,25,6,"elec","A"
34,337,2,1,15,30,7,"gas","A"
34,337,3,0,25,30,6,"gas","A"
34,338,1,0,25,25,7,"elec","A"
34,338,2,0,20,25,8,"elec","A"
34,338,3,1,15,30,8,"elec","A"
34,339,1,0,25,30,7,"gas","A"
34,339,2,1,20,25,6,"gas","A"
34,339,3,0,15,20,8,"elec","A"
34,340,1,1,15,20,7,"gas","A"
34,340,2,0,25,20,7,"elec","A"
34,340,3,0,20,30,8,"elec","A"
35,341,1,1,15,25,8,"gas","A"
35,341,2,0,25,20,7,"elec","A"
35,341,3,0,25,30,6,"gas","A"
35,342,1,1,15,30,8,"gas","A"
35,342,2,0,25,20,8,"gas","A"
35,342,3,0,25,25,6,"elec","A"
35,343,1,1,15,30,6,"gas","A"
35,343,2,0,20,30,8,"elec","A"
35,343,3,0,15,20,6,"elec","A"
35,344,1,0,25,25,6,"elec","A"
35,344,2,0,20,25,6,"gas","A"
35,344,3,1,20,25,7,"gas","A"
35,345,1,0,20,20,7,"gas","A"
35,345,2,1,20,30,7,"gas","A"
35,345,3,0,25,20,7,"elec","A"
35,346,1,0,25,20,7,"gas","A"
35,346,2,0,25,30,6,"elec","A"
35,346,3,1,25,30,6,"gas","A"
35,347,1,0,15,20,6,"elec","A"
35,347,2,1,15,20,8,"elec","A"
35,347,3,0,25,25,6,"gas","A"
35,348,1,0,15,20,8,"elec","A"
35,348,2,1,15,30,7,"elec","A"
35,348,3,0,20,30,8,"elec","A"
35,349,1,1,15,20,8,"gas","A"
35,349,2,0,20,25,8,"gas","A"
35,349,3,0,20,30,6,"gas","A"
35,350,1,0,15,20,8,"elec","A"
35,350,2,0,20,25,8,"gas","A"
35,350,3,1,15,25,6,"gas","A"
36,351,1,0,20,25,6,"elec","A"
36,351,2,0,15,20,6,"elec","A"
36,351,3,1,15,30,8,"gas","A"
36,352,1,0,20,25,6,"elec","A"
36,352,2,0,25,30,7,"elec","A"
36,352,3,1,25,20,7,"gas","A"
36,353,1,1,15,20,8,"gas","A"
36,353,2,0,25,30,7,"gas","A"
36,353,3,0,20,20,7,"elec","A"
36,354,1,0,15,20,7,"elec","A"
36,354,2,1,20,25,7,"elec","A"
36,354,3,0,15,30,8,"elec","A"
36,355,1,0,20,25,8,"elec","A"
36,355,2,1,15,30,7,"gas","A"
36,355,3,0,25,25,8,"elec","A"
36,356,1,0,25,30,6,"gas","A"
36,356,2,0,25,20,7,"elec","A"
36,356,3,1,20,25,6,"gas","A"
36,357,1,0,25,25,7,"gas","A"
36,357,2,1,15,30,8,"elec","A"
36,357,3,0,25,25,6,"gas","A"
36,358,1,1,20,25,7,"gas","A"
36,358,2,0,15,20,7,"elec","A"
36,358,3,0,20,30,8,"gas","A"
36,359,1,1,15,20,8,"elec","A"
36,359,2,0,20,20,8,"elec","A"
36,359,3,0,25,25,6,"elec","A"
36,360,1,0,20,25,6,"gas","A"
36,360,2,1,15,25,8,"elec","A"
36,360,3,0,20,25,8,"gas","A"
37,361,1,1,15,30,8,"gas","A"
37,361,2,0,25,20,8,"elec","A"
37,361,3,0,25,30,7,"elec","A"
37,362,1,0,20,30,6,"gas","A"
37,362,2,0,20,30,8,"elec","A"
37,362,3,1,15,25,6,"gas","A"
37,363,1,1,15,30,7,"gas","A"
37,363,2,0,25,25,6,"gas","A"
37,363,3,0,20,30,7,"gas","A"
37,364,1,0,25,30,7,"elec","A"
37,364,2,0,20,25,7,"elec","A"
37,364,3,1,20,20,8,"gas","A"
37,365,1,0,20,25,6,"elec","A"
37,365,2,0,20,25,7,"gas","A"
37,365,3,1,15,25,6,"gas","A"
37,366,1,1,20,20,8,"gas","A"
37,366,2,0,25,25,7,"elec","A"
37,366,3,0,25,30,6,"gas","A"
37,367,1,1,20,25,8,"gas","A"
37,367,2,0,25,30,7,"gas","A"
37,367,3,0,20,30,7,"gas","A"
37,368,1,1,15,25,7,"elec","A"
37,368,2,0,25,20,7,"gas","A"
37,368,3,0,25,25,7,"gas","A"
37,369,1,1,15,25,6,"gas","A"
37,369,2,0,20,20,8,"gas","A"
37,369,3,0,20,20,7,"elec","A"
37,370,1,0,25,20,6,"gas","A"
37,370,2,0,15,25,7,"elec","A"
37,370,3,1,15,20,8,"elec","A"
38,371,1,0,15,30,8,"elec","A"
38,371,2,0,20,30,6,"elec","A"
38,371,3,1,20,25,6,"gas","A"
38,372,1,0,15,25,6,"gas","A"
38,372,2,1,20,25,7,"gas","A"
38,372,3,0,15,30,6,"elec","A"
38,373,1,0,15,20,7,"elec","A"
38,373,2,0,15,30,6,"elec","A"
38,373,3,1,15,30,8,"elec","A"
38,374,1,1,20,25,6,"gas","A"
38,374,2,0,15,25,7,"elec","A"
38,374,3,0,25,30,8,"elec","A"
38,375,1,0,25,30,7,"elec","A"
38,375,2,1,15,25,6,"gas","A"
38,375,3,0,25,30,8,"gas","A"
38,376,1,1,15,30,8,"gas","A"
38,376,2,0,25,25,8,"gas","A"
38,376,3,0,20,30,8,"gas","A"
38,377,1,0,15,25,8,"elec","A"
38,377,2,1,15,20,6,"elec","A"
38,377,3,0,20,20,7,"elec","A"
38,378,1,0,15,25,6,"elec","A"
38,378,2,1,15,25,6,"gas","A"
38,378,3,0,20,20,6,"elec","A"
38,379,1,0,25,25,6,"gas","A"
38,379,2,1,20,25,7,"elec","A"
38,379,3,0,15,30,7,"elec","A"
38,380,1,1,15,30,6,"gas","A"
38,380,2,0,20,30,8,"gas","A"
38,380,3,0,15,30,6,"elec","A"
39,381,1,0,25,25,8,"gas","A"
39,381,2,1,20,30,7,"gas","A"
39,381,3,0,25,25,7,"gas","A"
39,382,1,0,20,20,8,"gas","A"
39,382,2,1,15,20,8,"gas","A"
39,382,3,0,15,20,7,"elec","A"
39,383,1,1,15,20,7,"gas","A"
39,383,2,0,20,25,7,"gas","A"
39,383,3,0,25,30,6,"gas","A"
39,384,1,0,20,30,7,"elec","A"
39,384,2,0,20,25,8,"gas","A"
39,384,3,1,20,20,8,"gas","A"
39,385,1,0,25,25,8,"elec","A"
39,385,2,0,25,20,6,"gas","A"
39,385,3,1,15,30,8,"elec","A"
39,386,1,0,25,20,8,"gas","A"
39,386,2,1,15,30,8,"gas","A"
39,386,3,0,25,30,7,"elec","A"
39,387,1,0,25,20,8,"gas","A"
39,387,2,1,20,25,7,"gas","A"
39,387,3,0,20,20,8,"elec","A"
39,388,1,1,15,20,6,"gas","A"
39,388,2,0,15,20,6,"elec","A"
39,388,3,0,20,30,6,"elec","A"
39,389,1,1,20,30,8,"gas","A"
39,389,2,0,15,25,6,"elec","A"
39,389,3,0,15,25,7,"elec","A"
39,390,1,0,25,25,7,"gas","A"
39,390,2,1,15,20,8,"gas","A"
39,390,3,0,15,30,7,"elec","A"
40,391,1,0,20,25,8,"gas","A"
40,391,2,1,15,25,6,"gas","A"
40,391,3,0,15,30,8,"elec","A"
40,392,1,1,15,20,8,"gas","A"
40,392,2,0,20,30,6,"elec","A"
40,392,3,0,20,25,7,"elec","A"
40,393,1,1,15,25,8,"gas","A"
40,393,2,0,20,20,7,"elec","A"
40,393,3,0,25,20,8,"elec","A"
40,394,1,0,25,20,6,"elec","A"
40,394,2,1,20,25,6,"gas","A"
40,394,3,0,20,25,8,"gas","A"
40,395,1,1,25,30,6,"gas","A"
40,395,2,0,20,20,7,"elec","A"
40,395,3,0,25,30,8,"gas","A"
40,396,1,1,20,30,8,"gas","A"
40,396,2,0,20,30,7,"elec","A"
40,396,3,0,25,25,7,"gas","A"
40,397,1,0,20,20,8,"elec","A"
40,397,2,0,25,25,6,"gas","A"
40,397,3,1,15,25,8,"elec","A"
40,398,1,0,25,30,7,"elec","A"
40,398,2,1,15,20,7,"elec","A"
40,398,3,0,20,25,6,"elec","A"
40,399,1,0,20,25,8,"gas","A"
40,399,2,0,20,30,6,"elec","A"
40,399,3,1,20,30,6,"gas","A"
40,400,1,1,20,20,7,"gas","A"
40,400,2,0,15,25,8,"elec","A"
40,400,3,0,15,30,8,"elec","A"
41,401,1,0,20,25,6,"elec","A"
41,401,2,1,20,30,7,"elec","A"
41,401,3,0,25,25,6,"elec","A"
41,402,1,0,25,25,7,"gas","A"
41,402,2,0,25,25,8,"gas","A"
41,402,3,1,15,25,8,"gas","A"
41,403,1,0,25,20,8,"elec","A"
41,403,2,1,15,25,6,"elec","A"
41,403,3,0,15,25,8,"gas","A"
41,404,1,1,15,20,7,"gas","A"
41,404,2,0,25,30,8,"gas","A"
41,404,3,0,20,20,6,"elec","A"
41,405,1,1,15,30,7,"gas","A"
41,405,2,0,20,20,7,"gas","A"
41,405,3,0,20,30,7,"elec","A"
41,406,1,1,15,30,6,"gas","A"
41,406,2,0,15,25,7,"gas","A"
41,406,3,0,25,20,6,"elec","A"
41,407,1,1,15,25,7,"gas","A"
41,407,2,0,20,30,8,"gas","A"
41,407,3,0,15,20,7,"elec","A"
41,408,1,1,15,30,6,"elec","A"
41,408,2,0,25,25,8,"gas","A"
41,408,3,0,25,25,7,"gas","A"
41,409,1,0,20,20,7,"elec","A"
41,409,2,1,20,25,7,"elec","A"
41,409,3,0,15,25,7,"elec","A"
41,410,1,0,20,25,7,"elec","A"
41,410,2,1,15,25,7,"gas","A"
41,410,3,0,25,30,7,"gas","A"
42,411,1,0,25,25,6,"elec","A"
42,411,2,1,15,25,6,"gas","A"
42,411,3,0,20,30,8,"elec","A"
42,412,1,0,25,25,8,"elec","A"
42,412,2,0,25,30,6,"elec","A"
42,412,3,1,20,20,7,"elec","A"
42,413,1,1,20,25,6,"gas","A"
42,413,2,0,25,20,6,"elec","A"
42,413,3,0,25,20,7,"gas","A"
42,414,1,1,15,30,6,"elec","A"
42,414,2,0,15,25,6,"elec","A"
42,414,3,0,20,20,7,"elec","A"
42,415,1,0,20,25,7,"elec","A"
42,415,2,0,15,25,6,"elec","A"
42,415,3,1,15,30,8,"gas","A"
42,416,1,0,20,20,8,"elec","A"
42,416,2,0,25,30,8,"elec","A"
42,416,3,1,15,20,7,"gas","A"
42,417,1,0,20,20,8,"elec","A"
42,417,2,0,20,25,7,"gas","A"
42,417,3,1,20,30,8,"gas","A"
42,418,1,0,15,20,8,"elec","A"
42,418,2,0,20,25,6,"gas","A"
42,418,3,1,15,20,7,"gas","A"
42,419,1,1,15,30,8,"elec","A"
42,419,2,0,25,20,8,"gas","A"
42,419,3,0,25,30,7,"gas","A"
42,420,1,1,20,30,6,"elec","A"
42,420,2,0,25,20,8,"elec","A"
42,420,3,0,25,20,7,"gas","A"
43,421,1,1,15,20,8,"gas","A"
43,421,2,0,25,20,7,"gas","A"
43,421,3,0,15,25,6,"elec","A"
43,422,1,0,25,20,8,"gas","A"
43,422,2,0,25,25,6,"gas","A"
43,422,3,1,15,25,8,"elec","A"
43,423,1,0,20,30,7,"elec","A"
43,423,2,1,15,25,7,"gas","A"
43,423,3,0,25,30,6,"gas","A"
43,424,1,0,25,25,7,"gas","A"
43,424,2,0,25,30,8,"elec","A"
43,424,3,1,15,20,7,"gas","A"
43,425,1,0,25,30,7,"gas","A"
43,425,2,0,20,30,6,"gas","A"
43,425,3,1,20,25,6,"gas","A"
43,426,1,0,25,20,8,"gas","A"
43,426,2,1,20,20,8,"elec","A"
43,426,3,0,25,20,7,"gas","A"
43,427,1,0,20,25,6,"gas","A"
43,427,2,0,20,30,7,"elec","A"
43,427,3,1,15,30,8,"gas","A"
43,428,1,1,15,25,8,"elec","A"
43,428,2,0,25,30,6,"elec","A"
43,428,3,0,25,25,6,"gas","A"
43,429,1,0,25,25,8,"elec","A"
43,429,2,1,15,30,7,"gas","A"
43,429,3,0,25,30,6,"gas","A"
43,430,1,1,25,25,6,"gas","A"
43,430,2,0,25,20,8,"gas","A"
43,430,3,0,25,25,7,"elec","A"
44,431,1,0,25,25,8,"gas","A"
44,431,2,1,15,25,8,"elec","A"
44,431,3,0,25,20,6,"elec","A"
44,432,1,1,20,30,6,"gas","A"
44,432,2,0,25,25,8,"gas","A"
44,432,3,0,25,30,6,"elec","A"
44,433,1,1,15,25,6,"elec","A"
44,433,2,0,15,20,7,"elec","A"
44,433,3,0,20,20,8,"elec","A"
44,434,1,1,15,20,6,"gas","A"
44,434,2,0,20,30,7,"elec","A"
44,434,3,0,15,25,7,"gas","A"
44,435,1,0,15,20,8,"elec","A"
44,435,2,1,15,25,6,"gas","A"
44,435,3,0,20,30,7,"gas","A"
44,436,1,0,20,20,7,"elec","A"
44,436,2,0,25,20,6,"elec","A"
44,436,3,1,25,20,7,"gas","A"
44,437,1,0,20,25,7,"elec","A"
44,437,2,0,20,30,7,"elec","A"
44,437,3,1,20,25,6,"gas","A"
44,438,1,1,20,30,8,"gas","A"
44,438,2,0,20,30,6,"elec","A"
44,438,3,0,20,25,6,"elec","A"
44,439,1,0,25,30,6,"elec","A"
44,439,2,1,20,20,6,"elec","A"
44,439,3,0,25,25,8,"gas","A"
44,440,1,0,20,20,8,"gas","A"
44,440,2,0,25,30,8,"elec","A"
44,440,3,1,15,25,7,"elec","A"
45,441,1,1,20,20,6,"gas","A"
45,441,2,0,15,25,8,"elec","A"
45,441,3,0,20,30,7,"gas","A"
45,442,1,0,25,20,8,"elec","A"
45,442,2,1,15,30,6,"gas","A"
45,442,3,0,20,25,6,"elec","A"
45,443,1,0,25,30,7,"gas","A"
